"code_id","orderid","itemid","nama_pengguna","produk","review","rating","waktu_transaksi"
"23878651497_1725545138_223499289",179112554244417,23878651497,rullysafitri99_,Standar 1 chrome motor Beat Vario NTH,"",5,"2024-09-05 21:05:00"
"23973203908_1725452514_999147935",178953664245704,23973203908,mxyo2iug3t,Baut probolt 8x35 drat 12 model 2kunci HEXAGON stainless original HENG THAILAND,"",5,"2024-09-04 19:21:00"
"23973203908_1725531706_933479256",178951273285904,23973203908,bocil.penjahat,Baut probolt 8x35 drat 12 model 2kunci HEXAGON stainless original HENG THAILAND,"",5,"2024-09-05 17:21:00"
"23973203908_1725697873_331851102",179190222217019,23973203908,dheny.permana,Baut probolt 8x35 drat 12 model 2kunci HEXAGON stainless original HENG THAILAND,"",5,"2024-09-07 15:31:00"
"23973203908_1725707646_524291718",179155557229719,23973203908,herawan.angga88,Baut probolt 8x35 drat 12 model 2kunci HEXAGON stainless original HENG THAILAND,"",5,"2024-09-07 18:14:00"
"23973203908_1725789054_151887543",179113542252938,23973203908,ryanciy,Baut probolt 8x35 drat 12 model 2kunci HEXAGON stainless original HENG THAILAND,"",5,"2024-09-08 16:50:00"
"23973203908_1725806284_1014178389",179130205253298,23973203908,trezznotricomnet,Baut probolt 8x35 drat 12 model 2kunci HEXAGON stainless original HENG THAILAND,"",5,"2024-09-08 21:38:00"
"24032702953_1725507447_161255947",178787187270549,24032702953,dani2601_,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-05 10:37:00"
"24032702953_1725508238_160432153",178964325231630,24032702953,m*****s,Emblem Titanium Filter Esp Original Vietnam harga satuan,RECOMMENDED BGT,5,"2024-09-05 10:50:00"
"24032702953_1725533266_365130638",178955876291144,24032702953,naufalpratama60,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-05 17:47:00"
"24032702953_1725535329_385621689",179039794295236,24032702953,ilhamsyflanwr,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-05 18:22:00"
"24032702953_1725612427_250760690",178970222286230,24032702953,dendiapriyadi17,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-06 15:47:00"
"24032702953_1725613618_445403446",179131725289678,24032702953,ukikasiapp,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-06 16:06:00"
"24032702953_1725633090_462538599",178899591293701,24032702953,ferdiarliansyah94,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-06 21:31:00"
"24032702953_1725693146_117626578",178960787210445,24032702953,fachrirpg,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-07 14:12:00"
"24032702953_1725703700_294156768",179300241216900,24032702953,freddysihotang_97,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-07 17:08:00"
"24032702953_1725781693_330586630",179388714232787,24032702953,fitrianaditya24,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-08 14:48:00"
"24032702953_1725784719_703277601",179198083224421,24032702953,faisalmuflikh,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-08 15:38:00"
"24032702953_1725882983_30686589",179300488218655,24032702953,j*****5,Emblem Titanium Filter Esp Original Vietnam harga satuan,"",5,"2024-09-09 18:56:00"
"24057252412_1725496468_224362017",179038390288426,24057252412,hamdanamanulah,Baut Probolt 10x15 drat 14 model 2kunci hexagon stainless original HENG Thailand,"",5,"2024-09-05 07:34:00"
"24057252412_1725734789_693308161",178547326266711,24057252412,anykaandy,Baut Probolt 10x15 drat 14 model 2kunci hexagon stainless original HENG Thailand,"",5,"2024-09-08 01:46:00"
"24066007682_1725447424_1073819346",179042003280812,24066007682,jzzy1syzxo,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-04 17:57:00"
"24066007682_1725450472_345375730",178996315264190,24066007682,ican_9494,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-04 18:47:00"
"24066007682_1725460528_370687829",178939513218228,24066007682,labodalmusa,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",4,"2024-09-04 21:35:00"
"24066007682_1725473977_443615895",179009797205025,24066007682,sparkpluk19,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-05 01:19:00"
"24066007682_1725523452_326756364",178952617240000,24066007682,nursaefa04,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-05 15:04:00"
"24066007682_1725539752_1021801028",179066477230238,24066007682,r*****9,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"Kegunaan:baut motor
Keaslian:baik
Desain:bagus",5,"2024-09-05 19:35:00"
"24066007682_1725545386_162437708",178871464240263,24066007682,ahsanaljaja20,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-05 21:09:00"
"24066007682_1725547589_341464497",178981091273430,24066007682,b3y56hjx7isdaivgj48t7sqgpobt,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-05 21:46:00"
"24066007682_1725548968_93099209",178802994239251,24066007682,y*****1,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-05 22:09:00"
"24066007682_1725568546_967699886",178991333209584,24066007682,fakhrizahfran180,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-06 03:35:00"
"24066007682_1725691053_120255701",179229981269157,24066007682,sandykurniawan222,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-07 13:37:00"
"24066007682_1725727260_431825328",179269887223644,24066007682,ciloxxx,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-07 23:41:00"
"24066007682_1725732953_67588390",179257609227569,24066007682,ahmdfjrrr,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-08 01:15:00"
"24066007682_1725801020_732250553",179138129285938,24066007682,hernovanyoga,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-08 20:10:00"
"24066007682_1725825571_1262993537",177881110271475,24066007682,_istri_jimin,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",5,"2024-09-09 02:59:00"
"24066007682_1725866984_704651953",178894382280821,24066007682,rezaafitrawan,Baut probolt 6x15 drat 10 stainless model SLASH DATAR original Heng Thailand,"",4,"2024-09-09 14:29:00"
"24214515312_1725637941_1002364939",179122835288007,24214515312,ranggasyahputra578,Jalu Stang / Bandul Stang Titanium Gr5 Model Tipis Star original Titanium Vietnam,"",5,"2024-09-06 22:52:00"
"24214515312_1725850855_1333310256",178915768224446,24214515312,panzywinata,Jalu Stang / Bandul Stang Titanium Gr5 Model Tipis Star original Titanium Vietnam,"",5,"2024-09-09 10:00:00"
"24222451077_1725513086_880515781",178602275228199,24222451077,ahmaddinarmualiim,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,"",5,"2024-09-05 12:11:00"
"24222451077_1725670799_1188499365",177554886269283,24222451077,srimaryantiatilu,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,"",5,"2024-09-07 07:59:00"
"24222451077_1725696924_1341401375",178792051288002,24222451077,ugz7ht6bvm,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,Sesuai dengan yng di pto mntp,5,"2024-09-07 15:15:00"
"24222451077_1725817624_1095076850",177052326259722,24222451077,amirulamrin419,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,"",5,"2024-09-09 00:47:00"
"24222451077_1725861841_1330848321",177077944236161,24222451077,barahafizh833,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,"",4,"2024-09-09 13:04:00"
"24222451077_1725863541_740847767",178885812208076,24222451077,faviantempuran,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,"",2,"2024-09-09 13:32:00"
"24222451077_1725871728_426146192",173542777282496,24222451077,rudy_art.01,Spakbor exciter mx king original vietnam model turun spakbor exciter ori original vietnam spakbor belakang mx king vietnam,"",5,"2024-09-09 15:48:00"
"24316009888_1725706312_317218511",179226448233150,24316009888,haanifaah,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-07 17:51:00"
"24316009888_1725732953_67588390",179257609227569,24316009888,ahmdfjrrr,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-08 01:15:00"
"24316009888_1725801020_732250553",179138129285938,24316009888,hernovanyoga,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-08 20:10:00"
"24316009888_1725812885_161038823",179252452208826,24316009888,wildhan.ramdhani,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-08 23:28:00"
"24316009888_1725823415_1043938024",179346826243757,24316009888,aldhysaputro,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-09 02:23:00"
"24316009888_1725825571_1262993537",177881110271475,24316009888,_istri_jimin,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-09 02:59:00"
"24316009888_1725847891_1015930469",178880680299586,24316009888,ekinnpratam13,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-09 09:11:00"
"24316009888_1725864798_574562767",179371962281027,24316009888,jerrypurnomo871,Baut probolt body scrup Honda 4x16 model Slash Datar stainless original Heng Thailand,"",5,"2024-09-09 13:53:00"
"24420245801_1725697873_331851102",179190222217019,24420245801,dheny.permana,Baut titanium GR5 drat 8 atau M5 model BIGHEAD original Titanium Vietnam,"",5,"2024-09-07 15:31:00"
"24420245801_1725860677_257238372",179367968241661,24420245801,bambang5511,Baut titanium GR5 drat 8 atau M5 model BIGHEAD original Titanium Vietnam,"",5,"2024-09-09 12:44:00"
"24420245801_1725864823_973268746",179163264238017,24420245801,faizromadhon366,Baut titanium GR5 drat 8 atau M5 model BIGHEAD original Titanium Vietnam,"",5,"2024-09-09 13:53:00"
"24514742611_1725452448_850760211",178611757298529,24514742611,dimastriyana626,Dasi buta vario 125 gen 2 terbaru made in vietnam,"",5,"2024-09-04 19:20:00"
"24514742611_1725708109_304804618",179220556205738,24514742611,ajayrndsyah22,Dasi buta vario 125 gen 2 terbaru made in vietnam,"",5,"2024-09-07 18:21:00"
"24531014143_1725453281_159067729",178548090274729,24531014143,sembilan410,Tutup Pentil Stainless CNC C1 original Heng Thailand (harga sepasang),"",5,"2024-09-04 19:34:00"
"24585188062_1725860677_257238372",179367968241661,24585188062,bambang5511,Baut titanium tameng knalpot beat vario scoopy isi 2 pcs original vietnam gr5,"",5,"2024-09-09 12:44:00"
"24605369458_1725616506_130868831",178780633276979,24605369458,jerawatonta,As roda depan titanium Mio Nouvo Nmax Aerox original vietnam,"",5,"2024-09-06 16:55:00"
"24616004742_1725543390_345375730",179082720238990,24616004742,ican_9494,Baut Probolt 5x15 drat 8 halus stainless model SPIRAL PAYUNG original Heng Thailand,"",5,"2024-09-05 20:36:00"
"24619407369_1725517198_939435006",178405342271471,24619407369,andribakti046,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",3,"2024-09-05 13:19:00"
"24619407369_1725525793_770282224",179045759259620,24619407369,muhammaddeniee,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),Mantap,5,"2024-09-05 15:43:00"
"24619407369_1725529156_933125343",178914575281836,24619407369,suwandi27,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"Kompatibilitas:tidak sesuai warna

warna di minta tosca yang dateng biru",3,"2024-09-05 16:39:00"
"24619407369_1725531720_1138344877",178979110268880,24619407369,tegarstore885,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-05 17:22:00"
"24619407369_1725532151_830378757",178473635289726,24619407369,c7i0gb3j29,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-05 17:29:00"
"24619407369_1725533060_822633313",172772064224012,24619407369,romeoalexander,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-05 17:44:00"
"24619407369_1725538495_813973892",178979787235318,24619407369,satrio307,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-05 19:14:00"
"24619407369_1725583150_982383298",178104372209530,24619407369,razhakafkakeizkarakeizka,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"Kompatibilitas:cocok untuk vario
Desain:keren

barang sampai dengan selamat 👍🏻",5,"2024-09-06 07:39:00"
"24619407369_1725592256_975953995",179050783213739,24619407369,evinashadu,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-06 10:10:00"
"24619407369_1725611577_334539870",179130135229543,24619407369,anjasjuniyanto,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-06 15:32:00"
"24619407369_1725645881_430858896",179003557231317,24619407369,holandiaholndiadwisptra,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-07 01:04:00"
"24619407369_1725676578_417828969",178986007213987,24619407369,muh.gunawann,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-07 09:36:00"
"24619407369_1725717635_956347539",178897567205376,24619407369,rajafatih381,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-07 21:00:00"
"24619407369_1725719396_824635711",178762820200075,24619407369,bayu_permana3321,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-07 21:29:00"
"24619407369_1725769914_169634615",179326014261981,24619407369,s4hputr4,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"Kompatibilitas:kepanjangan untuk honda vario
Performa:lumayan
Desain:lumayan

Baut kepanjangan dan warna toscanya jg cacat di ulirnya, seller fast respon, thank's",4,"2024-09-08 11:31:00"
"24619407369_1725783309_1008995255",179201564279842,24619407369,tn_boss31,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-08 15:15:00"
"24619407369_1725792358_91873211",179199365226872,24619407369,alanjanuari1992,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-08 17:45:00"
"24619407369_1725844944_989131993",177402188213098,24619407369,rezaagesta156,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-09 08:22:00"
"24619407369_1725867109_339640767",179422208250851,24619407369,t*****r,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",4,"2024-09-09 14:31:00"
"24619407369_1725877420_1293661521",179314141296651,24619407369,ynp778bd6_,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),Mantap deh kak 🙏,5,"2024-09-09 17:23:00"
"24619407369_1725880722_1342684951",178676816211220,24619407369,reyvangultom251,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-09 18:18:00"
"24619407369_1725884088_1233852776",177860407225403,24619407369,dxtmyjst9l,Baut titanium GR5 shock belakang model BIGHEAD original vietnam (Harga Satuan),"",5,"2024-09-09 19:14:00"
"24661713897_1725848907_297492329",179237469273698,24661713897,ketutswr_,As roda depan probolt V2 Yamaha AEROX stainless silver original Heng Thailand,"",5,"2024-09-09 09:28:00"
"24669412977_1725815100_1218582258",178957487264958,24669412977,sendiafdil,Baut Titanium GR5 breket kaliper honda model BIGHEAD original titanium vietnam (sepasang),"",5,"2024-09-09 00:05:00"
"24706795262_1725586591_35403311",178983523294561,24706795262,vqibanget,Baut Titanium GR5 drat 12 atau M8 model SMALL head original Titanium,"",5,"2024-09-06 08:36:00"
"24706795262_1725712866_217386115",178989472291520,24706795262,elsaikka,Baut Titanium GR5 drat 12 atau M8 model SMALL head original Titanium,"",5,"2024-09-07 19:41:00"
"24706795262_1725785654_331851102",179286643297738,24706795262,dheny.permana,Baut Titanium GR5 drat 12 atau M8 model SMALL head original Titanium,"",5,"2024-09-08 15:54:00"
"24706795262_1725786576_1109782647",178740538291831,24706795262,"7do2p_mdg2",Baut Titanium GR5 drat 12 atau M8 model SMALL head original Titanium,"",5,"2024-09-08 16:09:00"
"24770020173_1725860677_257238372",179367968241661,24770020173,bambang5511,Baut Titanium selaan / selahan engkolan Honda beat vario scoopy original vietnam,"",5,"2024-09-09 12:44:00"
"24773948515_1725533060_822633313",172772064224012,24773948515,romeoalexander,Baut Titanium disk cakram / baut piringan Bighead original Titanium Vietnam (Harga 1biji),"",5,"2024-09-05 17:44:00"
"24773948515_1725876640_1044750686",179405240275797,24773948515,rifki.zauhar,Baut Titanium disk cakram / baut piringan Bighead original Titanium Vietnam (Harga 1biji),"",5,"2024-09-09 17:10:00"
"24773948515_1725899634_19182597",179575136215780,24773948515,p*****4,Baut Titanium disk cakram / baut piringan Bighead original Titanium Vietnam (Harga 1biji),"",5,"2024-09-09 23:33:00"
"24774036011_1725531543_488985805",179055722292149,24774036011,r*****g,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-05 17:19:00"
"24774036011_1725531706_933479256",178951273285904,24774036011,bocil.penjahat,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-05 17:21:00"
"24774036011_1725559281_218383079",177681325269830,24774036011,iqballputra10,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-06 01:01:00"
"24774036011_1725569772_495787148",179081610265974,24774036011,acangsazisa,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-06 03:56:00"
"24774036011_1725579923_165360808",179080153262897,24774036011,daimcalpiko,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"Keaslian:ori
Kualitas:good
Kompatibilitas:good",5,"2024-09-06 06:45:00"
"24774036011_1725623155_444735263",178864919209766,24774036011,bdulazis1,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-06 18:45:00"
"24774036011_1725623276_209796545",179176894283610,24774036011,bimoadityaramadhan15,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-06 18:47:00"
"24774036011_1725627623_10758544",178875397227708,24774036011,fukhaisat,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-06 20:00:00"
"24774036011_1725696070_113344872",178977774288130,24774036011,ckckcckc,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-07 15:01:00"
"24774036011_1725869913_317352527",179406831287637,24774036011,muhammad.soleh09,Baut Probolt Bodi Body Yamaha Stainless Model 2Key Hexagon original Heng Thailand,"",5,"2024-09-09 15:18:00"
"24809325831_1725529204_1316939762",179175702259023,24809325831,dickyardiansyah935,Mur M6 drat 10 titanium gr5 original titanium,"",5,"2024-09-05 16:40:00"
"24809325831_1725850136_981956522",179149090242024,24809325831,rudyokfienryo,Mur M6 drat 10 titanium gr5 original titanium,"",5,"2024-09-09 09:48:00"
"24880942643_1725529156_933125343",178914575281836,24880942643,suwandi27,Baut Titanium Disc Adaptor Galfer GR5 baut disk cakram piringan original Titanium (Harga satuan),"",3,"2024-09-05 16:39:00"
"24880942643_1725533903_275057200",178956889246136,24880942643,jofanarief,Baut Titanium Disc Adaptor Galfer GR5 baut disk cakram piringan original Titanium (Harga satuan),"",5,"2024-09-05 17:58:00"
"24880942643_1725699233_679694000",179133019241389,24880942643,alspenslamf,Baut Titanium Disc Adaptor Galfer GR5 baut disk cakram piringan original Titanium (Harga satuan),"",5,"2024-09-07 15:53:00"
"24880942643_1725699744_354766355",178981156297184,24880942643,wagyeu,Baut Titanium Disc Adaptor Galfer GR5 baut disk cakram piringan original Titanium (Harga satuan),"",3,"2024-09-07 16:02:00"
"24880942643_1725873910_668848548",179392675286605,24880942643,o*****0,Baut Titanium Disc Adaptor Galfer GR5 baut disk cakram piringan original Titanium (Harga satuan),"",5,"2024-09-09 16:25:00"
"24880942643_1725873932_668848548",179482539234435,24880942643,o*****0,Baut Titanium Disc Adaptor Galfer GR5 baut disk cakram piringan original Titanium (Harga satuan),"",5,"2024-09-09 16:25:00"
"24923808748_1725719314_743136370",179139657211867,24923808748,r*****r,Baut probolt 2 kunci pembuangan air radiator vario 125/150 pcx original heng thailnd,"",5,"2024-09-07 21:28:00"
"24923808748_1725804831_600149606",177276956232949,24923808748,gilangchikoardiansyah,Baut probolt 2 kunci pembuangan air radiator vario 125/150 pcx original heng thailnd,"",5,"2024-09-08 21:13:00"
"24923808748_1725907576_172986682",179349750220086,24923808748,dandyrifana,Baut probolt 2 kunci pembuangan air radiator vario 125/150 pcx original heng thailnd,"",5,"2024-09-10 01:46:00"
"24923808748_1725931532_68636691",172489713233839,24923808748,khairularif1995,Baut probolt 2 kunci pembuangan air radiator vario 125/150 pcx original heng thailnd,"",5,"2024-09-10 08:25:00"
"24951440406_1725485956_1125024840",178702405288291,24951440406,pratamarian06,Baut nepel banjo titanium drat kasar 1.25 untuk kaliper std nissin samurai dan rcb,"",5,"2024-09-05 04:39:00"
"24951440406_1725529204_1316939762",179175702259023,24951440406,dickyardiansyah935,Baut nepel banjo titanium drat kasar 1.25 untuk kaliper std nissin samurai dan rcb,"",5,"2024-09-05 16:40:00"
"24951440406_1725586591_35403311",178983523294561,24951440406,vqibanget,Baut nepel banjo titanium drat kasar 1.25 untuk kaliper std nissin samurai dan rcb,"",5,"2024-09-06 08:36:00"
"25011718923_1725444003_37110511",178878580295376,25011718923,m4ru5_tedi,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"Ukuran:Passs
Keaslian:Mantabsss
Presisi:Bagusss",5,"2024-09-04 17:00:00"
"25011718923_1725468118_1322902042",178780831223660,25011718923,aqdpwq33n6,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-04 23:41:00"
"25011718923_1725493523_206346431",174187308201052,25011718923,dimspra,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-05 06:45:00"
"25011718923_1725539595_751893849",178997899272251,25011718923,...................caiyung,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-05 19:33:00"
"25011718923_1725588336_969904319",177776133227810,25011718923,dekikecildoer,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-06 09:05:00"
"25011718923_1725615505_928203575",179127341268938,25011718923,mstr_geming,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-06 16:38:00"
"25011718923_1725678309_1205695471",179014083211174,25011718923,ammar2205515,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-07 10:05:00"
"25011718923_1725725397_233578541",178867709229576,25011718923,jae270,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-07 23:09:00"
"25011718923_1725803249_555219822",179212782299617,25011718923,rossidemian,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-08 20:47:00"
"25011718923_1725808955_145638818",179361229238241,25011718923,ahhayy,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-08 22:22:00"
"25011718923_1725873458_767730309",179405426281270,25011718923,febrianto636,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-09 16:17:00"
"25011718923_1725886193_824057933",179372499279698,25011718923,ryanfn128,Gantungan barang model BIG HENG stainless silver original thailand gantungan big motor thailand,"",5,"2024-09-09 19:49:00"
"25070245939_1725637176_93890025",178652065267785,25070245939,s*****5,Baut titanium GR5 drat 8 atau M5 model SMALL HEAD original Titanium Vietnam,"",5,"2024-09-06 22:39:00"
"25070245939_1725789746_22872017",178987051287345,25070245939,squall_,Baut titanium GR5 drat 8 atau M5 model SMALL HEAD original Titanium Vietnam,"",5,"2024-09-08 17:02:00"
"25070245939_1725813032_32272555",179025190254392,25070245939,j*****g,Baut titanium GR5 drat 8 atau M5 model SMALL HEAD original Titanium Vietnam,"MANTAP SEKALI BOSSKU
TIDAK ADA KATA LAIN LAGI SELAIN KATA MANTAP",5,"2024-09-08 23:30:00"
"25070245939_1725850855_1333310256",178915768224446,25070245939,panzywinata,Baut titanium GR5 drat 8 atau M5 model SMALL HEAD original Titanium Vietnam,"",5,"2024-09-09 10:00:00"
"25070245939_1725860677_257238372",179367968241661,25070245939,bambang5511,Baut titanium GR5 drat 8 atau M5 model SMALL HEAD original Titanium Vietnam,"",5,"2024-09-09 12:44:00"
"25107414343_1725508518_521872809",178900351296783,25107414343,almyduabelas,Baut Titanium gr5 drat 12 atau M8 model BIG head original Titanium,"",5,"2024-09-05 10:55:00"
"25107414343_1725533060_822633313",172772064224012,25107414343,romeoalexander,Baut Titanium gr5 drat 12 atau M8 model BIG head original Titanium,"",5,"2024-09-05 17:44:00"
"25107414343_1725586591_35403311",178983523294561,25107414343,vqibanget,Baut Titanium gr5 drat 12 atau M8 model BIG head original Titanium,"",5,"2024-09-06 08:36:00"
"25107414343_1725863283_274003573",178882826258715,25107414343,anggapoang1,Baut Titanium gr5 drat 12 atau M8 model BIG head original Titanium,"",5,"2024-09-09 13:28:00"
"25107414343_1725930972_120733170",179364940229730,25107414343,phratammark,Baut Titanium gr5 drat 12 atau M8 model BIG head original Titanium,"Kegunaan:Cocok
Ukuran:Pas
Warna:Bagus

Alhadulillah paket datang dengan aman dan produk sesuai deskripsi, produk belum dipasang apa pas atau ga nyak",5,"2024-09-10 08:16:00"
"25116016310_1725459136_175075876",178768623204447,25116016310,k*****a,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"",5,"2024-09-04 21:12:00"
"25116016310_1725473977_443615895",179009797205025,25116016310,sparkpluk19,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"",5,"2024-09-05 01:19:00"
"25116016310_1725535286_483901299",178804829246923,25116016310,_6thtrewhx,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"",5,"2024-09-05 18:21:00"
"25116016310_1725539752_1021801028",179066477230238,25116016310,r*****9,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"Kegunaan:baut motor body yamaha
Kualitas:baik
Keaslian:baik",5,"2024-09-05 19:35:00"
"25116016310_1725561755_228731765",178958060257021,25116016310,jonathancarlossab,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"",5,"2024-09-06 01:42:00"
"25116016310_1725620967_135511613",179045882201162,25116016310,e*****i,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"",5,"2024-09-06 18:09:00"
"25116016310_1725683253_237950011",179149903215655,25116016310,putratama18,Baut probolt body scrup Yamaha 5x15 stainless model Slash Datar original Heng Thailand,"",4,"2024-09-07 11:27:00"
